"ID","iso_code","country_code","country_or_subregion","serotype","year","epi_week","total_cases","incidence_rate","laboratory_confirmed","perc_laboratory_confirmed","severe_dengue","SD_D_per_100","deaths","CFR","population_per_1000"
6,"SUR",740,"Suriname",NA,2022,41,3,0.51,3,100,0,0,0,0,592
6,"TTO",780,"Trinidad and Tobago",NA,2022,40,38,2.71,3,7.89,0,0,0,0,1403
6,"TCA",796,"Turks and Caicos Islands",NA,2022,40,0,0,0,NA,0,NA,0,NA,57
6,"VGB",92,"Virgin Islands (UK)",NA,2022,36,22,57.89,22,100,2,9.09,0,0,38
6,"VIR",850,"Virgin Islands (US)",NA,2022,41,0,0,0,NA,0,NA,0,NA,106
6,NA,NA,"Non-Latin Caribbean",NA,2022,NA,4907,24.02,490,9.99,9,0.18,0,0,20433
7,NA,NA,"The Americas",NA,2022,NA,2547729,256.56,1302249,51.11,3788,0.15,1194,0.047,993017
1,"CAN",124,"Canada",NA,2022,42,0,NA,0,NA,0,NA,0,NA,0
1,"USA",840,"United States of America",NA,2022,42,842,0.25,842,100,12,1.43,0,0,332915
1,NA,NA,"North America",NA,2022,NA,842,0.25,842,100,12,1.43,0,0,332915
2,"BLZ",84,"Belize",NA,2022,42,4025,912.7,145,3.6,0,0,0,0,441
2,"CRI",188,"Costa Rica","DEN 1,2,3,4",2022,42,6392,124.38,456,7.13,0,0,0,0,5139
2,"SLV",222,"El Salvador","DEN 1,2,3,4",2022,42,15612,239.48,96,0.61,13,0.08,0,0,6519
2,"GTM",320,"Guatemala","DEN 1,2,3,4",2022,42,7103,38.92,1884,26.52,30,0.42,15,0.211,18250
2,"HND",340,"Honduras","DEN 1,2,4",2022,42,21864,217.27,NA,NA,385,1.76,8,0.037,10063
2,"MEX",484,"Mexico","DEN 1,2,3,4",2022,42,42763,32.83,8458,19.78,261,0.61,14,0.033,130262
2,"NIC",558,"Nicaragua","DEN 1,2,3,4",2022,42,70838,1056.97,3072,4.34,23,0.03,0,0,6702
2,"PAN",591,"Panama","DEN 1,2",2022,42,9078,206.41,7082,78.01,15,0.17,3,0.033,4398
2,NA,NA,"Central America Ithsmus and Mexico",NA,2022,NA,177675,97.75,21193,11.93,727,0.41,40,0.023,181774
3,"BOL",68,"Bolivia","DEN 1,2",2022,42,11039,93.29,3309,29.98,41,0.37,8,0.072,11833
3,"COL",170,"Colombia","DEN 1,2,3,4",2022,42,53090,103.56,34208,64.43,1073,2.02,36,0.068,51266
3,"ECU",593,"Ecuador","DEN 1,2",2022,42,14780,82.63,14780,100,102,0.69,9,0.061,17888
3,"PER",604,"Peru","DEN 1,2",2022,42,60112,180.2,47128,78.4,202,0.34,76,0.126,33359
3,"VEN",862,"Venezuela","DEN 1,2,3,4",2022,42,6227,21.69,1488,23.9,17,0.27,11,0.177,28705
3,NA,NA,"Andean Subregion",NA,2022,NA,145248,101.54,100913,69.48,1435,0.99,140,0.096,143051
4,"ARG",32,"Argentina","DEN 1,2",2022,42,815,1.79,815,100,0,0,0,0,45606
4,"BRA",76,"Brazil","DEN 1,2,3,4",2022,42,2231534,1042.81,1181252,52.93,1416,0.06,975,0.044,213993
4,"CHL",152,"Chile",NA,2022,42,0,0,0,NA,0,NA,0,NA,19212
4,"PRY",600,"Paraguay","DEN 1,2",2022,42,632,8.48,152,24.05,17,2.69,0,0,7449
4,"URY",858,"Uruguay",NA,2022,20,29,0.83,7,24.14,0,0,0,0,3485
4,NA,NA,"Southern Cone",NA,2022,NA,2233010,770.68,1182226,52.94,1433,0.06,975,0.044,289745
5,"CUB",192,"Cuba","DEN 1,2,3,4",2022,26,3036,26.83,3036,100,18,0.59,1,0.033,11317
5,"DOM",214,"Dominican Republic","DEN 2",2022,42,7839,71.56,NA,NA,232,2.96,43,0.549,10954
5,"PRI",630,"Puerto Rico","DEN 1,2,3",2022,42,510,18.03,435,85.29,20,3.92,0,0,2828
5,NA,NA,"Latin Caribbean",NA,2022,NA,11385,45.36,3471,30.49,270,2.37,44,0.386,25099
6,"AIA",660,"Anguilla",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
6,"ATG",28,"Antigua and Barbuda",NA,2022,42,4,4.04,0,0,0,0,0,0,99
6,"ABW",533,"Aruba",NA,2022,40,9,7.44,2,22.22,0,0,0,0,121
6,"BHS",44,"Bahamas",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,397
6,"BRB",52,"Barbados",NA,2022,42,284,94.04,0,0,NA,NA,0,0,302
6,"BMU",60,"Bermuda",NA,2022,42,0,0,0,NA,0,NA,0,NA,72
6,NA,NA,"Bonaire, Saint Eustatius and Saba",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
6,"CYM",136,"Cayman Islands",NA,2022,42,2,3.17,0,0,0,0,0,0,63
6,"CUW",531,"Curaçao",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,152
6,"DMA",212,"Dominica",NA,2022,40,16,21.33,2,12.5,0,0,0,0,75
6,"GUF",254,"French Guiana",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,306
6,"GRD",308,"Grenada",NA,2022,42,244,214.04,104,42.62,7,2.87,0,0,114
6,"GLP",312,"Guadeloupe",NA,2022,27,240,60,0,0,0,0,0,0,400
6,"GUY",328,"Guyana",NA,2022,32,311,39.37,311,100,0,0,0,0,790
6,"HTI",332,"Haiti",NA,2022,26,3316,28.73,2,0.06,0,0,0,0,11542
6,"JAM",388,"Jamaica",NA,2022,42,69,2.32,0,0,0,0,0,0,2973
6,"MTQ",474,"Martinique",NA,2022,27,220,58.67,9,4.09,0,0,0,0,375
6,"MSR",500,"Montserrat",NA,2022,40,4,80,0,0,0,0,0,0,5
6,"BLM",652,"Saint Barthelemy",NA,2022,27,87,1242.86,1,1.15,0,0,0,0,7
6,"KNA",659,"Saint Kitts and Nevis",NA,2022,42,1,1.85,0,0,0,0,0,0,54
6,"LCA",662,"Saint Lucia",NA,2022,42,15,8.98,15,100,0,0,0,0,167
6,"MAF",663,"Saint Martin",NA,2022,27,25,75.76,0,0,0,0,0,0,33
6,"VCT",670,"Saint Vincent and the Grenadines",NA,2022,42,16,15.84,16,100,0,0,0,0,101
6,"SXM",534,"Sint Maarten",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
6,"SUR",740,"Suriname",NA,2022,42,3,0.51,3,100,0,0,0,0,592
6,"TTO",780,"Trinidad and Tobago",NA,2022,40,38,2.71,3,7.89,0,0,0,0,1403
6,"TCA",796,"Turks and Caicos Islands",NA,2022,40,0,0,0,NA,0,NA,0,NA,57
6,"VGB",92,"Virgin Islands (UK)",NA,2022,36,22,57.89,22,100,2,9.09,0,0,38
6,"VIR",850,"Virgin Islands (US)",NA,2022,42,0,0,0,NA,0,NA,0,NA,106
6,NA,NA,"Non-Latin Caribbean",NA,2022,NA,4926,24.11,490,9.95,9,0.18,0,0,20433
7,NA,NA,"The Americas",NA,2022,NA,2573086,259.12,1309135,50.88,3886,0.15,1199,0.047,993017
1,"CAN",124,"Canada",NA,2022,43,0,NA,0,NA,0,NA,0,NA,0
1,"USA",840,"United States of America",NA,2022,43,868,0.26,868,100,12,1.38,0,0,332915
1,NA,NA,"North America",NA,2022,NA,868,0.26,868,100,12,1.38,0,0,332915
2,"BLZ",84,"Belize",NA,2022,43,4162,943.76,156,3.75,0,0,0,0,441
2,"CRI",188,"Costa Rica","DEN 1,2,3,4",2022,43,6577,127.98,473,7.19,0,0,0,0,5139
2,"SLV",222,"El Salvador","DEN 1,2,3,4",2022,43,15796,242.31,96,0.61,13,0.08,0,0,6519
2,"GTM",320,"Guatemala","DEN 1,2,3,4",2022,43,7373,40.4,1957,26.54,30,0.41,15,0.203,18250
2,"HND",340,"Honduras","DEN 1,2,4",2022,43,22431,222.91,NA,NA,392,1.75,8,0.036,10063
2,"MEX",484,"Mexico","DEN 1,2,3,4",2022,43,45939,35.27,9143,19.9,281,0.61,14,0.03,130262
2,"NIC",558,"Nicaragua","DEN 1,2,3,4",2022,43,74331,1109.09,3311,4.45,23,0.03,0,0,6702
2,"PAN",591,"Panama","DEN 1,2",2022,43,9348,212.55,7258,77.64,16,0.17,3,0.032,4398
2,NA,NA,"Central America Ithsmus and Mexico",NA,2022,NA,185957,102.3,22394,12.04,755,0.41,40,0.022,181774
3,"BOL",68,"Bolivia","DEN 1,2",2022,43,11258,95.14,3340,29.67,42,0.37,8,0.071,11833
3,"COL",170,"Colombia","DEN 1,2,3,4",2022,43,54680,106.66,35520,64.96,1083,1.98,36,0.066,51266
3,"ECU",593,"Ecuador","DEN 1,2",2022,43,14897,83.28,14897,100,102,0.68,9,0.06,17888
3,"PER",604,"Peru","DEN 1,2",2022,43,60942,182.69,47701,78.27,205,0.34,76,0.125,33359
3,"VEN",862,"Venezuela","DEN 1,2,3,4",2022,43,6618,23.06,2125,32.11,17,0.26,11,0.166,28705
3,NA,NA,"Andean Subregion",NA,2022,NA,148395,103.74,103583,69.8,1449,0.98,140,0.094,143051
4,"ARG",32,"Argentina","DEN 1,2",2022,43,815,1.79,815,100,0,0,0,0,45606
4,"BRA",76,"Brazil","DEN 1,2,3,4",2022,43,2245024,1049.11,1184391,52.76,1417,0.06,976,0.043,213993
4,"CHL",152,"Chile",NA,2022,43,0,0,0,NA,0,NA,0,NA,19212
4,"PRY",600,"Paraguay","DEN 1,2",2022,43,738,9.91,153,20.73,17,2.3,0,0,7449
4,"URY",858,"Uruguay",NA,2022,43,60,1.72,19,31.67,0,0,0,0,3485
4,NA,NA,"Southern Cone",NA,2022,NA,2246637,775.38,1185378,52.76,1434,0.06,976,0.043,289745
5,"CUB",192,"Cuba","DEN 1,2,3,4",2022,26,3036,26.83,3036,100,18,0.59,1,0.033,11317
5,"DOM",214,"Dominican Republic","DEN 2",2022,43,8340,76.14,NA,NA,238,2.85,43,0.516,10954
5,"PRI",630,"Puerto Rico","DEN 1,2,3",2022,43,546,19.31,465,85.16,22,4.03,2,0.366,2828
5,NA,NA,"Latin Caribbean",NA,2022,NA,11922,47.5,3501,29.37,278,2.33,46,0.386,25099
6,"AIA",660,"Anguilla",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
6,"ATG",28,"Antigua and Barbuda",NA,2022,43,4,4.04,0,0,0,0,0,0,99
6,"ABW",533,"Aruba",NA,2022,40,9,7.44,2,22.22,0,0,0,0,121
6,"BHS",44,"Bahamas",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,397
6,"BRB",52,"Barbados",NA,2022,43,291,96.36,0,0,NA,NA,0,0,302
6,"BMU",60,"Bermuda",NA,2022,43,0,0,0,NA,0,NA,0,NA,72
6,NA,NA,"Bonaire, Saint Eustatius and Saba",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
6,"CYM",136,"Cayman Islands",NA,2022,43,2,3.17,0,0,0,0,0,0,63
6,"CUW",531,"Curaçao",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,152
6,"DMA",212,"Dominica",NA,2022,40,16,21.33,2,12.5,0,0,0,0,75
6,"GUF",254,"French Guiana",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,306
6,"GRD",308,"Grenada",NA,2022,43,245,214.91,104,42.45,7,2.86,0,0,114
6,"GLP",312,"Guadeloupe",NA,2022,27,240,60,0,0,0,0,0,0,400
6,"GUY",328,"Guyana",NA,2022,32,311,39.37,311,100,0,0,0,0,790
6,"HTI",332,"Haiti",NA,2022,26,3316,28.73,2,0.06,0,0,0,0,11542
6,"JAM",388,"Jamaica",NA,2022,42,69,2.32,0,0,0,0,0,0,2973
6,"MTQ",474,"Martinique",NA,2022,27,220,58.67,9,4.09,0,0,0,0,375
6,"MSR",500,"Montserrat",NA,2022,40,4,80,0,0,0,0,0,0,5
6,"BLM",652,"Saint Barthelemy",NA,2022,27,87,1242.86,1,1.15,0,0,0,0,7
6,"KNA",659,"Saint Kitts and Nevis",NA,2022,43,1,1.85,0,0,0,0,0,0,54
6,"LCA",662,"Saint Lucia",NA,2022,43,15,8.98,15,100,0,0,0,0,167
6,"MAF",663,"Saint Martin",NA,2022,27,25,75.76,0,0,0,0,0,0,33
6,"VCT",670,"Saint Vincent and the Grenadines",NA,2022,43,16,15.84,16,100,0,0,0,0,101
6,"SXM",534,"Sint Maarten",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
6,"SUR",740,"Suriname",NA,2022,43,8,1.35,8,100,0,0,0,0,592
6,"TTO",780,"Trinidad and Tobago",NA,2022,40,38,2.71,3,7.89,0,0,0,0,1403
6,"TCA",796,"Turks and Caicos Islands",NA,2022,40,0,0,0,NA,0,NA,0,NA,57
6,"VGB",92,"Virgin Islands (UK)",NA,2022,36,22,57.89,22,100,2,9.09,0,0,38
6,"VIR",850,"Virgin Islands (US)",NA,2022,43,0,0,0,NA,0,NA,0,NA,106
6,NA,NA,"Non-Latin Caribbean",NA,2022,NA,4939,24.17,495,10.02,9,0.18,0,0,20433
7,NA,NA,"The Americas",NA,2022,NA,2598718,261.7,1316219,50.65,3937,0.15,1202,0.046,993017
1,"CAN",124,"Canada",NA,2022,44,0,NA,0,NA,0,NA,0,NA,0
1,"USA",840,"United States of America",NA,2022,44,969,0.29,969,100,13,1.34,0,0,332915
1,NA,NA,"North America",NA,2022,NA,969,0.29,969,100,13,1.34,0,0,332915
2,"BLZ",84,"Belize",NA,2022,44,4225,958.05,162,3.83,0,0,0,0,441
2,"CRI",188,"Costa Rica","DEN 1,2,3,4",2022,44,6716,130.69,487,7.25,0,0,0,0,5139
2,"SLV",222,"El Salvador","DEN 1,2,3,4",2022,44,15953,244.72,96,0.6,13,0.08,0,0,6519
2,"GTM",320,"Guatemala","DEN 1,2,3,4",2022,44,7541,41.32,2004,26.57,30,0.4,15,0.199,18250
2,"HND",340,"Honduras","DEN 1,2,4",2022,44,22880,227.37,NA,NA,401,1.75,8,0.035,10063
2,"MEX",484,"Mexico","DEN 1,2,3,4",2022,44,48187,36.99,9745,20.22,308,0.64,29,0.06,130262
2,"NIC",558,"Nicaragua","DEN 1,2,3,4",2022,44,77397,1154.83,3553,4.59,26,0.03,0,0,6702
2,"PAN",591,"Panama","DEN 1,2",2022,44,9585,217.94,7414,77.35,18,0.19,3,0.031,4398
2,NA,NA,"Central America Ithsmus and Mexico",NA,2022,NA,192484,105.89,23461,12.19,796,0.41,55,0.029,181774
3,"BOL",68,"Bolivia","DEN 1,2",2022,44,11441,96.69,3370,29.46,43,0.38,8,0.07,11833
3,"COL",170,"Colombia","DEN 1,2,3,4",2022,44,56352,109.92,36694,65.12,1120,1.99,36,0.064,51266
3,"ECU",593,"Ecuador","DEN 1,2",2022,44,14984,83.77,14984,100,102,0.68,9,0.06,17888
3,"PER",604,"Peru","DEN 1,2",2022,44,62011,185.89,48383,78.02,208,0.34,77,0.124,33359
3,"VEN",862,"Venezuela","DEN 1,2,3,4",2022,44,7172,24.99,2125,29.63,17,0.24,11,0.153,28705
3,NA,NA,"Andean Subregion",NA,2022,NA,151960,106.23,105556,69.46,1490,0.98,141,0.093,143051
4,"ARG",32,"Argentina","DEN 1,2",2022,44,815,1.79,815,100,0,0,0,0,45606
4,"BRA",76,"Brazil","DEN 1,2,3,4",2022,44,2257878,1055.12,1187607,52.6,1425,0.06,980,0.043,213993
4,"CHL",152,"Chile",NA,2022,44,0,0,0,NA,0,NA,0,NA,19212
4,"PRY",600,"Paraguay","DEN 1,2",2022,44,883,11.85,161,18.23,18,2.04,0,0,7449
4,"URY",858,"Uruguay",NA,2022,43,60,1.72,19,31.67,0,0,0,0,3485
4,NA,NA,"Southern Cone",NA,2022,NA,2259636,779.87,1188602,52.6,1443,0.06,980,0.043,289745
5,"CUB",192,"Cuba","DEN 1,2,3,4",2022,26,3036,26.83,3036,100,18,0.59,1,0.033,11317
5,"DOM",214,"Dominican Republic","DEN 2",2022,44,8656,79.02,NA,NA,238,2.75,42,0.485,10954
5,"PRI",630,"Puerto Rico","DEN 1,2,3",2022,44,590,20.86,503,85.25,26,4.41,2,0.339,2828
5,NA,NA,"Latin Caribbean",NA,2022,NA,12282,48.93,3539,28.81,282,2.3,45,0.366,25099
6,"AIA",660,"Anguilla",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
6,"ATG",28,"Antigua and Barbuda",NA,2022,44,4,4.04,0,0,0,0,0,0,99
6,"ABW",533,"Aruba",NA,2022,44,11,9.09,2,18.18,0,0,0,0,121
6,"BHS",44,"Bahamas",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,397
6,"BRB",52,"Barbados",NA,2022,44,299,99.01,0,0,NA,NA,0,0,302
6,"BMU",60,"Bermuda",NA,2022,44,0,0,0,NA,0,NA,0,NA,72
6,NA,NA,"Bonaire, Saint Eustatius and Saba",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
6,"CYM",136,"Cayman Islands",NA,2022,44,2,3.17,1,50,0,0,0,0,63
6,"CUW",531,"Curaçao",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,152
6,"DMA",212,"Dominica",NA,2022,44,25,33.33,2,8,0,0,0,0,75
6,"GUF",254,"French Guiana",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,306
6,"GRD",308,"Grenada",NA,2022,44,252,221.05,126,50,7,2.78,0,0,114
6,"GLP",312,"Guadeloupe",NA,2022,27,240,60,0,0,0,0,0,0,400
6,"GUY",328,"Guyana",NA,2022,32,311,39.37,311,100,0,0,0,0,790
6,"HTI",332,"Haiti",NA,2022,26,3316,28.73,2,0.06,0,0,0,0,11542
6,"JAM",388,"Jamaica",NA,2022,44,71,2.39,0,0,0,0,0,0,2973
6,"MTQ",474,"Martinique",NA,2022,27,220,58.67,9,4.09,0,0,0,0,375
6,"MSR",500,"Montserrat",NA,2022,44,9,180,0,0,0,0,0,0,5
6,"BLM",652,"Saint Barthelemy",NA,2022,27,87,1242.86,1,1.15,0,0,0,0,7
6,"KNA",659,"Saint Kitts and Nevis",NA,2022,44,1,1.85,0,0,0,0,0,0,54
6,"LCA",662,"Saint Lucia",NA,2022,44,15,8.98,15,100,0,0,0,0,167
6,"MAF",663,"Saint Martin",NA,2022,27,25,75.76,0,0,0,0,0,0,33
6,"VCT",670,"Saint Vincent and the Grenadines",NA,2022,44,16,15.84,16,100,0,0,0,0,101
6,"SXM",534,"Sint Maarten",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
6,"SUR",740,"Suriname",NA,2022,44,11,1.86,11,100,0,0,0,0,592
6,"TTO",780,"Trinidad and Tobago",NA,2022,44,50,3.56,3,6,0,0,0,0,1403
6,"TCA",796,"Turks and Caicos Islands",NA,2022,44,3,5.26,0,0,0,0,0,0,57
6,"VGB",92,"Virgin Islands (UK)",NA,2022,36,22,57.89,22,100,2,9.09,0,0,38
6,"VIR",850,"Virgin Islands (US)",NA,2022,44,0,0,0,NA,0,NA,0,NA,106
6,NA,NA,"Non-Latin Caribbean",NA,2022,NA,4990,24.42,521,10.44,9,0.18,0,0,20433
7,NA,NA,"The Americas",NA,2022,NA,2622321,264.08,1322648,50.44,4033,0.15,1221,0.047,993017
1,"CAN",124,"Canada",NA,2022,45,0,NA,0,NA,0,NA,0,NA,0
1,"USA",840,"United States of America",NA,2022,45,997,0.3,997,100,13,1.3,0,0,332915
1,NA,NA,"North America",NA,2022,NA,997,0.3,997,100,13,1.3,0,0,332915
2,"BLZ",84,"Belize",NA,2022,45,4343,984.81,169,3.89,0,0,0,0,441
2,"CRI",188,"Costa Rica","DEN 1,2,3,4",2022,45,6871,133.7,505,7.35,0,0,0,0,5139
2,"SLV",222,"El Salvador","DEN 1,2,3,4",2022,45,16099,246.96,96,0.6,13,0.08,0,0,6519
2,"GTM",320,"Guatemala","DEN 1,2,3,4",2022,45,7742,42.42,2043,26.39,31,0.4,16,0.207,18250
2,"HND",340,"Honduras","DEN 1,2,4",2022,45,23318,231.72,NA,NA,409,1.75,8,0.034,10063
2,"MEX",484,"Mexico","DEN 1,2,3,4",2022,45,50889,39.07,10411,20.46,329,0.65,29,0.057,130262
2,"NIC",558,"Nicaragua","DEN 1,2,3,4",2022,45,80452,1200.42,3766,4.68,30,0.04,0,0,6702
2,"PAN",591,"Panama","DEN 1,2",2022,45,9805,222.94,7553,77.03,18,0.18,3,0.031,4398
2,NA,NA,"Central America Ithsmus and Mexico",NA,2022,NA,199519,109.76,24543,12.3,830,0.42,56,0.028,181774
3,"BOL",68,"Bolivia","DEN 1,2",2022,45,11687,98.77,3412,29.19,44,0.38,8,0.068,11833
3,"COL",170,"Colombia","DEN 1,2,3,4",2022,45,57885,112.91,37796,65.29,1142,1.97,44,0.076,51266
3,"ECU",593,"Ecuador","DEN 1,2",2022,45,15102,84.43,15102,100,102,0.68,9,0.06,17888
3,"PER",604,"Peru","DEN 1,2",2022,45,63325,189.83,49146,77.61,211,0.33,78,0.123,33359
3,"VEN",862,"Venezuela","DEN 1,2,3,4",2022,45,7909,27.55,2126,26.88,19,0.24,13,0.164,28705
3,NA,NA,"Andean Subregion",NA,2022,NA,155908,108.99,107582,69,1518,0.97,152,0.097,143051
4,"ARG",32,"Argentina","DEN 1,2",2022,45,815,1.79,815,100,0,0,0,0,45606
4,"BRA",76,"Brazil","DEN 1,2,3,4",2022,45,2272796,1062.09,1191415,52.42,1431,0.06,983,0.043,213993
4,"CHL",152,"Chile",NA,2022,45,0,0,0,NA,0,NA,0,NA,19212
4,"PRY",600,"Paraguay","DEN 1,2",2022,45,1095,14.7,164,14.98,19,1.74,0,0,7449
4,"URY",858,"Uruguay",NA,2022,43,60,1.72,19,31.67,0,0,0,0,3485
4,NA,NA,"Southern Cone",NA,2022,NA,2274766,785.09,1192413,52.42,1450,0.06,983,0.043,289745
5,"CUB",192,"Cuba","DEN 1,2,3,4",2022,26,3036,26.83,3036,100,18,0.59,1,0.033,11317
5,"DOM",214,"Dominican Republic","DEN 2",2022,45,8944,81.65,NA,NA,244,2.73,39,0.436,10954
5,"PRI",630,"Puerto Rico","DEN 1,2,3",2022,45,647,22.88,558,86.24,30,4.64,2,0.309,2828
5,NA,NA,"Latin Caribbean",NA,2022,NA,12627,50.31,3594,28.46,292,2.31,42,0.333,25099
6,"AIA",660,"Anguilla",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
6,"ATG",28,"Antigua and Barbuda",NA,2022,45,4,4.04,0,0,0,0,0,0,99
6,"ABW",533,"Aruba",NA,2022,45,11,9.09,2,18.18,0,0,0,0,121
6,"BHS",44,"Bahamas",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,397
6,"BRB",52,"Barbados",NA,2022,45,310,102.65,0,0,NA,NA,0,0,302
6,"BMU",60,"Bermuda",NA,2022,45,0,0,0,NA,0,NA,0,NA,72
6,NA,NA,"Bonaire, Saint Eustatius and Saba",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
6,"CYM",136,"Cayman Islands",NA,2022,44,2,3.17,1,50,0,0,0,0,63
6,"CUW",531,"Curaçao",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,152
6,"DMA",212,"Dominica",NA,2022,44,25,33.33,2,8,0,0,0,0,75
6,"GUF",254,"French Guiana",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,306
6,"GRD",308,"Grenada",NA,2022,45,255,223.68,126,49.41,7,2.75,0,0,114
6,"GLP",312,"Guadeloupe",NA,2022,27,240,60,0,0,0,0,0,0,400
6,"GUY",328,"Guyana",NA,2022,32,311,39.37,311,100,0,0,0,0,790
6,"HTI",332,"Haiti",NA,2022,26,3316,28.73,2,0.06,0,0,0,0,11542
6,"JAM",388,"Jamaica",NA,2022,45,81,2.72,0,0,0,0,0,0,2973
6,"MTQ",474,"Martinique",NA,2022,27,220,58.67,9,4.09,0,0,0,0,375
6,"MSR",500,"Montserrat",NA,2022,45,9,180,0,0,0,0,0,0,5
6,"BLM",652,"Saint Barthelemy",NA,2022,27,87,1242.86,1,1.15,0,0,0,0,7
6,"KNA",659,"Saint Kitts and Nevis",NA,2022,45,1,1.85,0,0,0,0,0,0,54
6,"LCA",662,"Saint Lucia",NA,2022,45,15,8.98,15,100,0,0,0,0,167
6,"MAF",663,"Saint Martin",NA,2022,27,25,75.76,0,0,0,0,0,0,33
6,"VCT",670,"Saint Vincent and the Grenadines",NA,2022,45,16,15.84,16,100,0,0,0,0,101
6,"SXM",534,"Sint Maarten",NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
6,"SUR",740,"Suriname",NA,2022,45,11,1.86,11,100,0,0,0,0,592
6,"TTO",780,"Trinidad and Tobago",NA,2022,44,50,3.56,3,6,0,0,0,0,1403
6,"TCA",796,"Turks and Caicos Islands",NA,2022,45,3,5.26,0,0,0,0,0,0,57
6,"VGB",92,"Virgin Islands (UK)",NA,2022,36,22,57.89,22,100,2,9.09,0,0,38
6,"VIR",850,"Virgin Islands (US)",NA,2022,45,0,0,0,NA,0,NA,0,NA,106
6,NA,NA,"Non-Latin Caribbean",NA,2022,NA,5014,24.54,521,10.39,9,0.18,0,0,20433
7,NA,NA,"The Americas",NA,2022,NA,2648831,266.75,1329650,50.2,4112,0.16,1233,0.047,993017
1,"CAN",124,"Canada",NA,2022,46,0,NA,0,NA,0,NA,0,NA,0
1,"USA",840,"United States of America",NA,2022,46,1006,0.3,1006,100,13,1.29,0,0,332915
1,NA,NA,"North America",NA,2022,NA,1006,0.3,1006,100,13,1.29,0,0,332915
2,"BLZ",84,"Belize",NA,2022,46,4428,1004.08,174,3.93,0,0,0,0,441
2,"CRI",188,"Costa Rica","DEN 1,2,3,4",2022,46,7007,136.35,519,7.41,0,0,0,0,5139
2,"SLV",222,"El Salvador","DEN 1,2,3,4",2022,46,16193,248.4,96,0.59,13,0.08,0,0,6519
2,"GTM",320,"Guatemala","DEN 1,2,3,4",2022,46,7899,43.28,2084,26.38,31,0.39,16,0.203,18250
2,"HND",340,"Honduras","DEN 1,2,4",2022,46,23753,236.04,NA,NA,419,1.76,9,0.038,10063
2,"MEX",484,"Mexico","DEN 1,2,3,4",2022,46,53275,40.9,11000,20.65,348,0.65,29,0.054,130262
2,"NIC",558,"Nicaragua","DEN 1,2,3,4",2022,46,83661,1248.3,3924,4.69,33,0.04,0,0,6702
2,"PAN",591,"Panama","DEN 1,2",2022,46,10012,227.65,7677,76.68,19,0.19,4,0.04,4398
2,NA,NA,"Central America Ithsmus and Mexico",NA,2022,NA,206228,113.45,25474,12.35,863,0.42,58,0.028,181774
3,"BOL",68,"Bolivia","DEN 1,2",2022,46,12023,101.61,3475,28.9,44,0.37,8,0.067,11833
3,"COL",170,"Colombia","DEN 1,2,3,4",2022,46,59467,116,39155,65.84,1181,1.99,45,0.076,51266
3,"ECU",593,"Ecuador","DEN 1,2",2022,46,15223,85.1,15223,100,102,0.67,9,0.059,17888
3,"PER",604,"Peru","DEN 1,2",2022,46,64958,194.72,50075,77.09,208,0.32,76,0.117,33359
3,"VEN",862,"Venezuela","DEN 1,2,3,4",2022,46,8516,29.67,2126,24.96,19,0.22,13,0.153,28705
3,NA,NA,"Andean Subregion",NA,2022,NA,160187,111.98,110054,68.7,1554,0.97,151,0.094,143051
4,"ARG",32,"Argentina","DEN 1,2",2022,45,815,1.79,815,100,0,0,0,0,45606
4,"BRA",76,"Brazil","DEN 1,2,3,4",2022,46,2289127,1069.72,1195316,52.22,1434,0.06,983,0.043,213993
4,"CHL",152,"Chile",NA,2022,46,0,0,0,NA,0,NA,0,NA,19212
4,"PRY",600,"Paraguay","DEN 1,2",2022,46,1372,18.42,166,12.1,19,1.38,0,0,7449
4,"URY",858,"Uruguay",NA,2022,43,60,1.72,19,31.67,0,0,0,0,3485
