"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Dengue","Travel-associated cases","Reported cases","N","2009-02","IT","Italy",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-02","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-02","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-02","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-02","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-02","PL","Poland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-02","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-02","SE","Sweden",11.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-02","SI","Slovenia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-02","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","AT","Austria",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","DE","Germany",26.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","ES","Spain",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","EU_EEA31","EU/EEA",47.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","EU28","EU",47.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","FR","France",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","HU","Hungary",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","IE","Ireland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","IT","Italy",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","PL","Poland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","SE","Sweden",14.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-03","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","AT","Austria",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","DE","Germany",36.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","ES","Spain",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","EU_EEA31","EU/EEA",61.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","EU28","EU",61.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","FR","France",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","HU","Hungary",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","IE","Ireland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","IT","Italy",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","PL","Poland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","SE","Sweden",19.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","SI","Slovenia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-04","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","AT","Austria",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","DE","Germany",30.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","ES","Spain",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","EU_EEA31","EU/EEA",45.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","EU28","EU",45.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","FR","France",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","HU","Hungary",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","IE","Ireland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","IT","Italy",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","PL","Poland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","SE","Sweden",8.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","SI","Slovenia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-05","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","AT","Austria",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","DE","Germany",22.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","ES","Spain",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","EU_EEA31","EU/EEA",37.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","EU28","EU",37.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","FR","France",8.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","HU","Hungary",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","IE","Ireland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","IT","Italy",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","PL","Poland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","SE","Sweden",7.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-06","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","AT","Austria",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","DE","Germany",25.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","ES","Spain",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","EU_EEA31","EU/EEA",37.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","EU28","EU",37.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","FI","Finland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","FR","France",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","HU","Hungary",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","IE","Ireland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","IT","Italy",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","PL","Poland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","SE","Sweden",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-07","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","AT","Austria",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","DE","Germany",18.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","ES","Spain",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","EU_EEA31","EU/EEA",33.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","EU28","EU",33.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","FR","France",10.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","HU","Hungary",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","IE","Ireland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","IT","Italy",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","PL","Poland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2009-08","SE","Sweden",3.000000000,""
